-0.00050000,4.79999971,,
-0.00049960,4.88000011,,
-0.00049920,4.79999971,,
-0.00049880,4.79999971,,
-0.00049840,4.71999979,,
-0.00049800,4.79999971,,
-0.00049760,4.79999971,,
-0.00049720,4.71999979,,
-0.00049680,4.79999971,,
-0.00049640,4.96000004,,
-0.00049600,4.96000004,,
-0.00049560,5.11999989,,
-0.00049520,5.19999981,,
-0.00049480,5.19999981,,
-0.00049440,5.44000006,,
-0.00049400,5.44000006,,
-0.00049360,5.51999998,,
-0.00049320,5.67999983,,
-0.00049280,5.67999983,,
-0.00049240,5.75999975,,
-0.00049200,5.92000008,,
-0.00049160,5.92000008,,
-0.00049120,6.00000000,,
-0.00049080,6.00000000,,
-0.00049040,6.15999985,,
-0.00049000,6.15999985,,
-0.00048960,6.23999977,,
-0.00048920,6.23999977,,
-0.00048880,6.31999969,,
-0.00048840,6.31999969,,
-0.00048800,6.39999962,,
-0.00048760,6.39999962,,
-0.00048720,6.48000002,,
-0.00048680,6.39999962,,
-0.00048640,6.39999962,,
-0.00048600,6.39999962,,
-0.00048560,6.48000002,,
-0.00048520,6.39999962,,
-0.00048480,6.55999994,,
-0.00048440,6.39999962,,
-0.00048400,6.48000002,,
-0.00048360,6.39999962,,
-0.00048320,6.39999962,,
-0.00048280,6.39999962,,
-0.00048240,6.23999977,,
-0.00048200,6.31999969,,
-0.00048160,6.23999977,,
-0.00048120,6.15999985,,
-0.00048080,6.23999977,,
-0.00048040,6.15999985,,
-0.00048000,6.07999992,,
-0.00047960,6.00000000,,
-0.00047920,6.00000000,,
-0.00047880,6.00000000,,
-0.00047840,5.83999968,,
-0.00047800,5.83999968,,
-0.00047760,5.75999975,,
-0.00047720,5.75999975,,
-0.00047680,5.59999990,,
-0.00047640,5.59999990,,
-0.00047600,5.51999998,,
-0.00047560,5.44000006,,
-0.00047520,5.35999966,,
-0.00047480,5.35999966,,
-0.00047440,5.27999973,,
-0.00047400,5.27999973,,
-0.00047360,5.03999996,,
-0.00047320,5.03999996,,
-0.00047280,5.03999996,,
-0.00047240,4.88000011,,
-0.00047200,4.88000011,,
-0.00047160,4.79999971,,
-0.00047120,4.71999979,,
-0.00047080,4.71999979,,
-0.00047040,4.71999979,,
-0.00047000,4.55999994,,
-0.00046960,4.48000002,,
-0.00046920,4.40000010,,
-0.00046880,4.48000002,,
-0.00046840,4.40000010,,
-0.00046800,4.31999969,,
-0.00046760,4.31999969,,
-0.00046720,4.31999969,,
-0.00046680,4.31999969,,
-0.00046640,4.23999977,,
-0.00046600,4.23999977,,
-0.00046560,4.15999985,,
-0.00046520,4.15999985,,
-0.00046480,4.15999985,,
-0.00046440,4.07999992,,
-0.00046400,4.00000000,,
-0.00046360,4.00000000,,
-0.00046320,4.00000000,,
-0.00046280,4.00000000,,
-0.00046240,4.00000000,,
-0.00046200,4.00000000,,
-0.00046160,4.00000000,,
-0.00046120,4.00000000,,
-0.00046080,4.07999992,,
-0.00046040,4.07999992,,
-0.00046000,4.00000000,,
-0.00045960,4.07999992,,
-0.00045920,4.07999992,,
-0.00045880,4.15999985,,
-0.00045840,4.07999992,,
-0.00045800,4.15999985,,
-0.00045760,4.15999985,,
-0.00045720,4.15999985,,
-0.00045680,4.23999977,,
-0.00045640,4.23999977,,
-0.00045600,4.31999969,,
-0.00045560,4.31999969,,
-0.00045520,4.40000010,,
-0.00045480,4.40000010,,
-0.00045440,4.40000010,,
-0.00045400,4.48000002,,
-0.00045360,4.48000002,,
-0.00045320,4.55999994,,
-0.00045280,4.63999987,,
-0.00045240,4.63999987,,
-0.00045200,4.55999994,,
-0.00045160,4.71999979,,
-0.00045120,4.71999979,,
-0.00045080,4.79999971,,
-0.00045040,4.79999971,,
-0.00045000,4.88000011,,
-0.00044960,4.88000011,,
-0.00044920,4.96000004,,
-0.00044880,4.96000004,,
-0.00044840,5.03999996,,
-0.00044800,5.03999996,,
-0.00044760,5.11999989,,
-0.00044720,5.11999989,,
-0.00044680,5.19999981,,
-0.00044640,5.27999973,,
-0.00044600,5.27999973,,
-0.00044560,5.19999981,,
-0.00044520,5.35999966,,
-0.00044480,5.35999966,,
-0.00044440,5.35999966,,
-0.00044400,5.44000006,,
-0.00044360,5.35999966,,
-0.00044320,5.44000006,,
-0.00044280,5.51999998,,
-0.00044240,5.44000006,,
-0.00044200,5.51999998,,
-0.00044160,5.51999998,,
-0.00044120,5.51999998,,
-0.00044080,5.59999990,,
-0.00044040,5.51999998,,
-0.00044000,5.51999998,,
-0.00043960,5.59999990,,
-0.00043920,5.59999990,,
-0.00043880,5.51999998,,
-0.00043840,5.51999998,,
-0.00043800,5.51999998,,
-0.00043760,5.59999990,,
-0.00043720,5.44000006,,
-0.00043680,5.59999990,,
-0.00043640,5.51999998,,
-0.00043600,5.51999998,,
-0.00043560,5.51999998,,
-0.00043520,5.51999998,,
-0.00043480,5.51999998,,
-0.00043440,5.51999998,,
-0.00043400,5.35999966,,
-0.00043360,5.44000006,,
-0.00043320,5.44000006,,
-0.00043280,5.44000006,,
-0.00043240,5.35999966,,
-0.00043200,5.44000006,,
-0.00043160,5.35999966,,
-0.00043120,5.35999966,,
-0.00043080,5.27999973,,
-0.00043040,5.27999973,,
-0.00043000,5.27999973,,
-0.00042960,5.19999981,,
-0.00042920,5.19999981,,
-0.00042880,5.19999981,,
-0.00042840,5.19999981,,
